osm_id,name,ref,type,oneway,bridge,maxspeed,WKT,x1,y1,x2,y2
81413527,,,service,0,0,,,530522.73,181893.66,530517.02,181944.19
81430722,Brownlow Mews,,unclassified,0,0,20,,530782.69,182282.56,530780.43,182282.56
81430731,Brownlow Mews,,unclassified,0,0,20,,530789.33,182271.55,530782.69,182275.94
81446557,,,service,0,0,,,530739.35,182126.38,530721.98,182126.38
81459090,,,service,0,0,,,530224.22,181391.17,530213.96,181391.17
81459301,,,service,0,0,,,530076.66,181488.93,530082.08,181471.24
82965852,Northington Street,,unclassified,0,0,20,,530853.36,182022.58,530796.15,182022.58
83225329,Gate Street,,unclassified,0,0,20,,530609.42,181458.40,530640.71,181426.60
83226279,,,footway,0,0,,,530391.52,180390.74,530382.09,180385.11
83247414,,,footway,0,1,,,530323.45,181012.36,530325.73,181012.36
83247596,James Street,,pedestrian,0,0,,,530294.35,180930.34,530338.25,180930.34
83393826,,,footway,0,0,,,529882.97,181486.25,529915.01,181434.70
83488801,Portman Close,,service,0,0,30,,527984.67,181367.05,527995.06,181367.05
83488806,,,service,0,0,,,528117.15,181439.23,528129.98,181412.74
83488812,Baker's Mews,,service,0,0,,,528188.54,181394.50,528156.82,181394.50
83522977,,,service,0,0,,,527962.65,181320.24,527942.12,181318.98
83522978,,,service,0,0,,,528063.32,181345.69,528059.86,181357.56
83522980,,,footway,0,0,,,528117.15,181462.41,528114.15,181462.41
83522981,,,service,0,0,,,528123.23,181445.84,528163.16,181445.84
83522982,,,service,0,0,,,528218.82,181464.72,528121.67,181439.23
83591934,Wild Court,,footway,0,0,,,530543.81,181292.52,530608.59,181325.63
83592298,Holborn Place,,unclassified,0,0,,,530732.60,181567.67,530717.61,181567.67
83592711,Yorkshire Grey Yard,,unclassified,0,0,20,,530615.47,181647.16,530606.57,181647.16
83936346,,,cycleway,1,0,,,529488.26,181921.19,529480.84,181935.47
84697110,Goodge Street,A5204,primary,1,0,20,,529529.05,181785.23,529574.79,181789.88
86485148,Brick Street,,unclassified,1,0,,,528756.59,180079.86,528746.07,180085.25
86485149,Old Park Lane,,unclassified,1,0,30,,528546.09,180024.18,528509.43,180051.44
86485151,Old Park Lane,,unclassified,0,0,30,,528509.43,180069.82,528488.14,180069.82
87071668,,,service,0,0,,,528492.85,182187.25,528357.79,182150.66
87071670,Triton Square,,pedestrian,0,0,,,529088.59,182307.34,529031.41,182302.37
88285789,Down Street Mews,,service,0,0,,,528641.26,180046.89,528637.32,180046.89
88334956,Whitehall Gardens,,residential,0,0,,,530171.17,180101.57,530189.50,180015.19
90028221,,,footway,0,0,,,529530.19,182304.14,529567.24,182303.77
90028225,,,steps,0,0,,,529598.19,182291.15,529596.02,182291.15
90028226,,,footway,0,0,,,529582.88,182314.11,529580.16,182314.11
90028227,,,steps,0,0,,,529613.92,182248.12,529610.31,182248.12
90028228,,,footway,0,0,,,529596.02,182286.51,529588.50,182286.51
90028230,,,footway,0,0,,,529624.09,182312.10,529642.59,182315.71
90028232,,,service,0,0,,,529571.39,182316.41,529582.88,182316.41
90028233,,,footway,0,0,,,529651.96,182330.46,529654.02,182330.46
90028234,,,footway,0,0,,,529583.79,182266.26,529575.45,182253.90
90028235,,,footway,0,0,,,529547.80,182329.93,529548.82,182291.06
90028236,,,footway,0,0,,,529580.16,182312.93,529578.83,182311.85
90028237,,,footway,0,0,,,529610.31,182259.27,529603.23,182253.50
90028238,,,footway,0,0,,,529589.25,182280.82,529583.79,182280.82
90028239,,,footway,0,0,,,529619.62,182290.18,529624.09,182306.33
90028241,,,footway,0,0,,,529616.22,182240.35,529606.81,182249.14
90028243,,,footway,0,0,,,529599.57,182290.18,529601.60,182290.18
90028245,,,footway,0,0,,,529567.24,182308.36,529572.67,182308.36
90028246,,,footway,0,0,,,529611.20,182242.65,529613.92,182242.65
90028607,,,steps,0,0,,,529618.02,182302.98,529623.48,182302.98
90028608,,,footway,0,0,,,529611.56,182282.71,529618.02,182299.50
90028612,North Cloisters,,footway,0,0,,,529572.62,182322.60,529563.98,182322.60
90028614,,,footway,0,1,,,529607.49,182280.42,529611.56,182280.42
90028617,,,footway,0,0,,,529601.33,182276.98,529607.49,182276.98
90028621,South Cloisters,,footway,0,0,,,529611.41,182273.48,529592.72,182284.39
90028623,,,footway,0,0,,,529592.72,182284.30,529572.62,182310.58
90029701,,,footway,0,0,,,529603.23,182251.21,529566.79,182267.04
90029706,,,footway,0,0,,,529632.27,182307.73,529635.16,182307.73
90033154,,,steps,0,0,,,529570.38,182292.88,529576.54,182292.88
90034000,,,footway,0,0,,,529623.48,182304.05,529622.07,182304.05
90247861,Mortimer Market,,unclassified,1,0,20,,529448.73,182054.78,529473.25,182069.92
90858166,Stable Yard Road,,service,0,0,,,529266.96,180017.83,529322.71,180047.59
90858167,Ambassador's Court,,service,0,0,,,529300.17,180027.08,529338.48,180027.96
91145017,Park Lane,A4202,trunk,1,0,40,,528347.60,180039.62,528356.60,180108.78
91145020,Park Lane,A4202,trunk,1,0,30,,528422.53,179991.35,528421.13,179973.54
93217404,,,footway,0,0,,,530000.64,181365.75,530003.55,181365.75
93217410,,,footway,0,0,,,529956.52,181309.10,529964.04,181309.10
93773945,,,footway,0,0,,,529662.52,181223.76,529734.46,181273.19
93773946,Dean Street,,unclassified,0,0,,,529606.09,181232.21,529611.23,181232.21
93773947,,,footway,0,0,,,529563.42,181227.62,529524.59,181335.71
93773948,Great Chapel Street,,unclassified,0,0,,,529563.42,181225.48,529565.58,181225.48
93773949,Oxford Street,A40,primary,0,0,30,,529565.35,181338.24,529527.36,181335.78
93776538,,,pedestrian,0,0,,,530137.23,181004.38,530144.72,181004.38
93776541,,,pedestrian,0,0,,,530121.58,180998.63,530137.23,180998.63
93776546,,,pedestrian,0,0,,,530058.26,180964.64,530070.06,180964.64
94576669,Russell Street,,unclassified,0,0,30,,530496.21,181051.94,530549.87,181098.23
94584336,Berkeley Square,,unclassified,1,0,30,,528871.72,180552.21,528851.65,180549.71
94584337,Berkeley Street,,tertiary,0,0,30,,528890.44,180519.64,528947.93,180449.78
94584342,Berkeley Square,,tertiary,1,0,30,,528844.99,180526.92,528825.93,180523.46
94584345,Berkeley Street,,tertiary,1,0,30,,528890.44,180530.45,528844.99,180538.41
94892317,Shaftesbury Avenue,A401,primary,1,0,20,,530103.26,181366.22,530129.52,181326.69
94892319,Shaftesbury Avenue,A401,primary,1,0,20,,530103.26,181428.91,530137.18,181461.53
95094732,Shaftesbury Avenue,A401,primary,1,0,30,,529949.89,181062.65,529918.97,181035.33
95094733,Shaftesbury Avenue,A401,primary,0,0,20,,529949.89,181105.76,530084.13,181309.95
95100180,,,footway,0,0,,,529984.45,181238.80,529956.28,181205.42
95100181,,,footway,0,0,,,529965.03,181193.31,529983.17,181294.01
95100182,,,service,0,0,,,529942.85,181280.77,529947.61,181273.07
95100183,,,footway,0,0,,,529972.11,181181.25,529960.49,181176.59
95100184,,,steps,0,0,,,529983.05,181277.31,529982.91,181277.31
95100742,Shaftesbury Avenue,A401,primary,0,0,30,,529862.86,180996.67,529906.88,181019.44
95197725,Berkeley Square,,tertiary_link,1,0,30,,528690.46,180665.11,528647.07,180676.94
95197727,,,footway,0,0,,,528437.27,180820.98,528446.93,180820.98
95197728,,,footway,0,0,,,528658.37,180675.10,528659.47,180680.59
95197729,,,footway,0,0,,,528473.92,180763.87,528481.20,180756.19
95197730,,,footway,0,0,,,528435.87,180881.26,528454.43,180881.26
95199884,,,footway,0,0,,,530154.17,180619.13,530135.14,180619.13
95199886,Carting Lane,,footway,0,0,,,530472.99,180704.72,530478.74,180704.72
95199887,Savoy Way,,service,0,0,,,530521.72,180672.02,530505.27,180672.02
95199888,Savoy Way,,service,0,0,,,530531.24,180682.61,530521.72,180680.23
95207348,,,pedestrian,0,0,,,529252.69,180487.47,529249.02,180487.47
95207349,,,pedestrian,0,0,,,529241.83,180501.69,529239.63,180501.69
95207350,,,pedestrian,0,0,,,529249.02,180497.30,529241.83,180497.30
95208509,,A40,primary,1,0,20,,530455.06,181693.67,530467.92,181693.67
95208510,Southampton Row,A4200,primary,1,0,20,,530455.06,181692.04,530431.89,181718.34
95209412,Fisher Street,,unclassified,0,0,20,,530525.34,181659.54,530572.85,181662.98
95209413,Southampton Row,A4200,primary,1,0,20,,530431.89,181703.34,530467.92,181693.67
95211063,,,footway,0,0,,,530522.08,181741.93,530530.64,181738.68
95211064,Drake Street,A401,primary,1,0,20,,530548.02,181757.92,530546.41,181719.06
95211065,Theobalds Road,,service,1,0,20,,530548.02,181756.77,530516.96,181730.54
95211066,Drake Street,A40,primary,1,0,20,,530495.68,181725.75,530516.96,181730.54
95211067,Theobalds Road,A401,primary,1,0,20,,530495.68,181747.36,530534.92,181761.04
95211068,,,footway,0,0,,,530530.14,181738.68,530540.32,181740.04
95212401,Drake Street,A40,primary,1,0,20,,530546.41,181705.87,530553.00,181705.87
95212402,Kingsway Tram Subway,,service,0,0,,,530488.05,181669.24,530469.94,181669.24
95361063,,,footway,0,0,,,529977.75,181318.56,530020.95,181337.26
95361064,,,footway,0,0,,,529964.04,181316.13,529977.75,181316.13
95361066,,,footway,0,0,,,530040.50,181297.80,530044.17,181297.80
95361068,,,footway,0,0,,,529931.14,181348.11,529966.52,181348.11
95361069,,,footway,0,0,,,530012.25,181337.26,530032.56,181317.53
95361071,,,footway,0,0,,,530003.55,181351.51,530012.25,181351.51
95361074,,,footway,0,0,,,530032.56,181305.49,530040.50,181305.49
95373719,,,footway,0,0,,,530625.73,180815.06,530595.67,180829.01
95779562,,,footway,0,0,,,530354.29,182034.52,530315.90,182018.03
95779563,,,footway,0,0,,,530376.80,181994.99,530338.43,181978.55
95780304,,,footway,0,0,,,530529.83,181945.67,530531.56,181945.67
95780313,,,pedestrian,0,0,,,530517.02,181948.76,530517.02,181944.19
95867220,New Oxford Street,A40,primary,1,0,20,,530137.18,181464.04,530148.22,181464.04
96219916,,,footway,0,0,,,528705.59,180276.61,528697.89,180287.66
96219929,,,service,0,0,,,528725.46,180192.11,528747.53,180192.11
96219939,,,footway,0,0,,,528712.76,180222.56,528719.68,180222.56
96228569,,,pedestrian,0,0,,,529259.85,180944.89,529244.08,180954.69
96228570,,,pedestrian,0,0,,,529259.85,180928.13,529249.62,180928.13
96228577,,,service,0,0,,,530256.13,181523.72,530269.07,181516.09
96228580,Mews Yard,,service,0,0,,,530131.86,181242.00,530126.11,181243.15
96228583,Mews Yard,,service,0,0,,,530126.11,181251.30,530140.48,181251.30
96228585,Mews Yard,,service,0,0,,,530140.48,181257.06,530147.97,181257.06
96690719,Sherwood Street,,pedestrian,0,0,,,529481.47,180703.12,529502.53,180703.12
96795163,Hanover Square,,unclassified,0,0,,,528862.34,181130.28,528884.84,181130.28
96795164,St George Street,,unclassified,1,0,,,528914.18,181040.96,528925.59,181028.94
96795711,,,pedestrian,0,0,,,529018.04,181164.05,529031.86,181164.05
96853707,,,pedestrian,0,0,,,528741.46,181167.43,528726.29,181167.43
96853927,St George Street,,unclassified,1,0,,,528937.47,180984.50,528913.22,181024.18
97237927,,,service,0,0,,,530431.80,181440.52,530401.44,181443.82
98041745,,,pedestrian,0,0,,,529557.67,182291.06,529557.67,182297.96
98355516,,,footway,0,0,,,527916.77,181997.33,527947.10,182003.43
98355517,,,steps,0,0,,,527941.05,181994.31,527938.30,181994.31
98355521,,,steps,0,0,,,527941.97,181961.19,527948.85,181961.19
98355523,,,footway,0,0,,,527928.73,181997.33,527925.73,181997.33
98355524,,,footway,0,0,,,527948.85,181991.01,527938.30,181994.31
98355527,,,steps,0,0,,,527956.46,181961.19,527948.85,181961.19
98355528,,,footway,0,0,,,528057.33,182011.97,527922.10,181976.10
98355531,,,footway,0,0,,,527934.86,181988.51,527928.73,181988.51
98355533,,,steps,0,0,,,527934.86,181994.31,527938.30,181994.31
98356200,,,footway,0,0,,,528278.80,182014.83,528266.81,182014.83
98356201,,,service,0,0,,,528347.21,181993.37,528342.32,181993.37
98356202,,,steps,0,0,,,528257.99,182006.96,528263.54,182006.96
98356204,,,service,0,0,,,528348.75,182013.71,528354.30,182013.71
98356205,,,service,0,0,,,528342.32,181999.45,528348.75,182013.57
98356207,,,footway,0,0,,,528263.54,182007.35,528307.22,182009.18
98356208,,,footway,0,0,,,528308.99,182029.16,528290.21,182077.74
98356209,,,service,0,0,,,528251.56,182014.83,528266.81,182014.83
98477121,Northumberland Avenue,A400,primary,1,0,30,,530412.33,180291.05,530402.56,180291.05
98477124,Northumberland Avenue,A400,primary,1,0,30,,530404.47,180293.56,530413.60,180293.56
98477125,Whitehall,A3212,primary,1,0,30,,530073.19,180244.07,530093.67,180231.95
98477127,Northumberland Avenue,A400,primary,1,0,30,,530402.56,180293.09,530385.07,180296.16
98477128,Northumberland Avenue,A400,primary,1,0,30,,530388.84,180271.82,530385.07,180296.16
98479927,,,unclassified,0,0,,,530661.02,180654.99,530665.41,180654.99
98485734,Temple Place,,unclassified,1,0,,,530854.44,180764.70,530880.09,180785.14
98485758,,,footway,0,0,,,530897.11,180762.31,530900.81,180762.31
99487554,,,footway,0,0,,,527954.72,182284.26,527963.62,182284.26
99487561,,,path,0,1,,,528163.48,182291.69,528170.28,182291.69
99487562,,,path,0,0,,,528158.38,182291.55,528176.28,182274.04
99495399,Ulster Terrace,,unclassified,0,0,,,528542.54,182262.67,528475.04,182262.67
99845112,,,service,0,0,,,528990.53,181546.99,528994.37,181546.99
99845113,,,service,1,0,,,528940.24,181517.04,528954.16,181544.86
99952317,Bull Inn Court,,footway,0,0,,,530328.90,180704.24,530374.63,180703.16
99963037,Victoria Embankment,A3211,primary,1,0,30,,530587.33,180575.89,530456.31,180388.12
99963038,Victoria Embankment,A3211,primary,1,0,30,,530900.81,180755.17,530805.83,180729.82
99963040,Victoria Embankment,A3211,primary,1,0,30,,530804.93,180751.80,530854.44,180756.66
99963041,Victoria Embankment,A3211,primary,1,0,30,,530639.88,180656.82,530804.93,180737.59
99963042,Victoria Embankment,A3211,primary,1,0,30,,530350.21,180099.56,530388.84,180257.31
99963043,Victoria Embankment,A3211,primary,1,0,30,,530805.83,180713.30,530587.33,180586.22
100009526,,,service,0,0,,,530287.83,182076.36,530285.71,182058.43
100044265,,,pedestrian,0,0,,,530418.97,181943.63,530418.97,181923.87
100077167,Henrietta Street,,unclassified,1,0,,,530344.17,180804.83,530247.43,180762.21
100293532,Kingsway,A301,primary,1,0,20,,530643.60,181278.01,530617.45,181278.01
100451440,,,footway,0,0,,,530475.98,181673.78,530462.28,181670.16
100451442,Kingsway Tram Subway,,service,0,0,,,530466.19,181676.99,530469.94,181669.24
100619426,Lower Robert Street,,service,0,0,,,530363.04,180553.88,530395.24,180522.31
100619427,Lower Robert Street,,service,0,0,,,530395.24,180520.16,530398.07,180520.16
100619431,Lower Robert Street,,service,1,0,,,530349.36,180552.40,530368.04,180553.88
100780097,Carting Lane,,footway,0,0,,,530470.82,180733.17,530459.96,180733.17
100955039,Outer Circle,,unclassified,1,0,,,527830.66,182276.35,527822.75,182282.93
100955042,Outer Circle,,unclassified,1,0,,,527876.48,182248.35,527854.72,182253.70
100955043,Outer Circle,,unclassified,1,0,,,527829.66,182279.81,527830.66,182272.01
100955044,Outer Circle,,unclassified,1,0,,,527854.72,182245.48,527837.58,182245.48
101745411,Cross Keys Close,,service,0,0,,,528431.17,181571.75,528439.42,181557.41
101769457,,,construction,0,0,,,528911.10,181110.93,528920.28,181128.95
101783380,,,steps,0,0,,,530395.41,180511.30,530406.60,180512.59
101982008,Tottenham Court Road,A400,primary,1,0,20,,529791.61,181496.53,529718.53,181571.00
102308084,,,no,0,0,,,529801.64,181323.07,529770.68,181323.07
102308085,,,no,0,0,,,529832.63,181293.35,529783.24,181293.35
102308087,Falconberg Mews,,service,0,0,,,529783.24,181323.07,529731.43,181337.65
104080999,,,steps,0,0,,,530182.84,180443.53,530186.86,180443.53
104409482,Bernard Street,B502,secondary,1,0,20,,530123.51,182113.74,530236.78,182152.87
104867630,Oxford Street,A40,primary,0,0,30,,529317.32,181288.14,529273.09,181288.14
105134707,Newman Passage,,footway,0,0,,,529489.41,181568.40,529486.03,181568.40
105600260,Rupert Street,,pedestrian,1,0,,,529622.17,180900.65,529593.28,180929.09
105616183,,,service,0,0,,,529641.63,182304.44,529637.33,182304.44
106771450,Piccadilly Circus,,pedestrian,0,0,,,529548.17,180634.10,529548.17,180628.61
106771451,,,pedestrian,0,0,,,529518.03,180672.44,529518.03,180666.79
107014746,,,service,0,0,,,530274.54,182043.12,530308.59,182032.31
107014754,,,unclassified,1,0,20,,530195.37,182230.60,530143.85,182230.60
107017507,,,service,0,0,,,530093.95,182293.31,530115.87,182293.31
107017509,,,service,0,0,,,530075.45,182336.15,530130.96,182300.38
107017518,,,service,0,0,,,530108.31,182305.20,530145.41,182305.20
107056761,Davey's Court,,service,0,0,,,530157.17,180757.89,530165.61,180757.89
107056762,Davey's Court,,service,0,0,,,530165.61,180760.38,530175.96,180760.38
107056763,Davey's Court,,service,0,0,,,530175.96,180763.88,530182.12,180763.88
107057662,Stedham Place,,service,0,0,,,530068.71,181503.23,530102.92,181470.66
107057663,Stedham Place,,service,0,0,,,530102.92,181464.06,530105.87,181464.06
107057664,Stedham Place,,service,0,0,,,530105.87,181454.07,530106.82,181454.07
107065541,,,footway,0,0,,,528043.93,181035.50,528039.32,181043.25
107065542,Lumley Street,,footway,0,0,,,528446.81,181108.04,528444.36,181114.67
107065549,,,footway,0,0,,,527845.19,181012.67,528288.81,181088.49
107065551,Lumley Street,,footway,0,0,,,528334.19,181059.74,528340.22,181059.74
107065552,,,footway,0,0,,,528139.32,181050.17,528135.43,181059.03
107065553,,,footway,0,0,,,528458.21,181114.83,528414.61,181110.58
107065555,,,footway,0,0,,,528516.91,181122.11,528520.77,181113.27
107065558,,,footway,0,0,,,527895.64,181009.61,527896.45,181009.61
107065559,,,footway,0,0,,,527970.94,181020.43,528339.48,180264.13
107065564,,,footway,0,0,,,528458.21,181118.78,528526.99,181114.54
107065565,,,footway,0,0,,,527924.89,180970.45,528050.84,181026.85
107065572,,,footway,0,0,,,528459.94,181105.67,528526.99,181114.54
107065574,Lumley Street,,footway,0,0,,,528459.94,181110.59,528458.21,181116.14
107065576,,,footway,0,0,,,528368.69,181094.92,528364.80,181103.76
107722677,,,footway,0,0,,,530620.02,180853.20,530638.23,180847.91
107726640,,,footway,0,0,,,530710.29,180703.81,530703.04,180703.81
107726643,,,footway,0,0,,,530717.85,180753.77,530863.93,180792.52
107726644,,,steps,0,0,,,530789.00,180731.69,530791.89,180731.69
107726647,,,footway,0,0,,,530781.17,180750.25,530782.13,180760.37
107726649,,,footway,0,1,,,530787.14,180787.14,530784.91,180787.14
107726652,,,steps,0,0,,,530676.08,180676.35,530674.21,180690.82
107790218,,,footway,0,0,,,530795.57,180740.80,530774.05,180723.44
107790219,,,footway,0,0,,,530782.13,180763.67,530774.82,180774.64
107790220,,,unclassified,1,0,,,530900.81,180767.49,530880.09,180785.14
107790221,,,footway,0,0,,,530785.56,180743.65,530781.17,180743.65
107790222,,,steps,0,0,,,530787.86,180778.19,530791.50,180773.96
107790224,,,footway,0,1,,,530774.82,180781.24,530771.87,180781.24
107790225,,,footway,0,0,,,530785.08,180758.39,530795.57,180750.70
107790226,,,footway,0,0,,,530768.94,180765.85,530810.06,180781.11
107790227,,,footway,0,0,,,530785.08,180760.37,530782.13,180760.37
107790228,,,footway,0,0,,,530792.22,180773.96,530787.14,180781.64
107790229,,,footway,0,0,,,530871.23,180756.66,530854.44,180756.66
107945684,,,footway,0,0,,,529954.89,180399.81,529968.29,180410.12
108457414,Mortimer Street,A5204,primary,0,0,30,,529313.36,181620.96,529360.47,181646.43
109393880,Maiden Lane,,unclassified,1,0,,,530358.92,180807.43,530405.28,180807.43
109393881,Maiden Lane,,unclassified,1,0,,,530277.75,180728.98,530307.10,180737.04
109511658,,,footway,0,0,,,530540.12,180610.76,530552.37,180595.34
110604529,,,footway,0,0,,,528267.08,181392.52,528267.08,181399.50
110604530,,,service,1,0,,,528251.67,181416.81,528254.38,181434.79
110604531,,,footway,0,0,,,528295.91,181387.09,528304.18,181387.09
110606443,,,service,1,0,,,528259.91,181435.11,528278.53,181413.15
110606444,,,service,1,0,,,528254.38,181436.04,528259.91,181436.04
110608622,Jacob's Well Mews,,service,0,0,,,528301.15,181514.92,528298.87,181514.92
110608628,Jacob's Well Mews,,service,0,0,,,528303.49,181507.19,528301.15,181507.19
110815966,Nottingham Place,,unclassified,0,0,30,,528234.63,182056.94,528215.77,182056.94
110870340,,,service,1,0,,,528878.03,181555.30,528862.14,181532.51
110900620,,,footway,0,0,,,528845.85,181383.13,528858.17,181387.76
110900621,,,footway,0,0,,,528804.68,181334.90,528771.59,181297.65
111050331,,,service,0,0,,,528158.12,181297.37,528188.43,181297.37
111050339,,,service,0,0,,,528146.41,181287.71,528158.12,181287.71
111050343,,,service,0,0,,,528188.43,181298.61,528280.70,181299.70
111790823,,,footway,0,0,,,530267.27,180465.06,530245.33,180465.06
111790824,,,footway,0,0,,,530273.49,180453.48,530271.32,180453.48
111790825,,,footway,0,0,,,530216.25,180496.34,530207.03,180496.34
111790826,,,footway,0,0,,,530245.33,180488.79,530216.25,180488.79
111790827,,,footway,0,0,,,530265.41,180443.24,530262.55,180443.24
111962263,,,footway,0,0,,,530363.30,180456.91,530274.70,180456.91
111971057,Northumberland Avenue,A400,primary,1,0,30,,530080.67,180390.50,530063.20,180391.40
111971058,,,footway,0,0,,,530098.78,180438.16,530064.09,180438.16
111971059,,,footway,0,0,,,530178.14,180510.69,530158.75,180510.69
111971259,,,pedestrian,0,0,,,530056.52,180377.84,530056.52,180381.22
111972509,,,steps,0,0,,,530064.09,180437.01,530062.73,180437.01
111972510,,,footway,0,0,,,530001.84,180373.18,530237.37,180531.62
112075687,Deanery Street,,unclassified,1,0,30,,528340.63,180251.98,528350.50,180267.74
112448576,,,steps,0,0,,,530158.75,180515.04,530153.75,180516.12
112448577,,,steps,0,0,,,530237.37,180538.08,530228.88,180538.08
114925568,Devonshire Street,,unclassified,1,0,,,528833.33,182024.73,528877.42,182024.73
114925995,Great Titchfield Street,,unclassified,0,0,,,528984.79,182088.00,528959.11,182088.00
114925996,Great Titchfield Street,,unclassified,1,0,,,528984.79,181874.90,529044.84,181800.87
116031988,,,pedestrian,0,0,,,529018.01,182242.96,528997.53,182297.06
116031989,,,pedestrian,0,0,,,529031.41,182302.14,528997.53,182297.06
116031990,,,pedestrian,0,0,,,529047.50,182273.49,529022.39,182302.14
116353208,Great Portland Street,A4201,primary,1,0,30,,528882.16,182155.93,528865.93,182149.06
116353210,Bolsover Street,,unclassified,0,0,,,528937.23,181860.34,528976.69,181860.34
116353211,,A501,primary_link,1,0,30,,528935.62,182185.97,528882.16,182166.16
116615382,Charing Cross Road,A400,primary,1,0,30,,529856.47,181242.77,529845.21,181259.33
116851017,,,pedestrian,0,0,,,528997.53,182292.22,528974.15,182288.67
116934737,,,pedestrian,0,0,,,528982.39,182250.83,528953.08,182243.63
116934738,Triton Street,,service,1,0,,,528909.20,182278.54,528908.67,182270.32
117389750,,,footway,0,0,,,529546.68,180660.79,529532.60,180667.16
117389751,,,footway,0,0,,,529522.28,180661.28,529516.90,180656.75
117389753,,,footway,0,0,,,529526.22,180675.93,529522.21,180693.60
117389754,,,footway,0,0,,,529559.18,180684.60,529568.40,180679.20
117389755,,,footway,0,0,,,529568.40,180678.30,529618.01,180667.11
117389756,,,footway,0,0,,,529559.18,180681.07,529535.04,180680.58
117389758,,,footway,0,0,,,529560.55,180609.55,529278.20,180705.19
118312532,,,footway,0,0,,,529482.06,180999.83,529508.55,181011.50
119436802,Private Mews,,service,0,0,,,528010.97,180810.28,528022.97,180810.28
120750848,Cleveland Place,,residential,0,0,,,529403.10,180259.03,529411.07,180259.03
120750849,Rose and Crown Yard,,residential,0,0,,,529391.87,180260.60,529385.34,180260.60
120750850,Rose and Crown Yard,,residential,0,0,,,529385.34,180271.56,529378.81,180271.56
120750851,Cleveland Place,,residential,0,0,,,529411.07,180232.71,529426.32,180232.71
120750852,Rose and Crown Yard,,residential,0,0,,,529413.65,180249.64,529391.87,180249.64
125295301,,,footway,0,0,,,530225.79,181756.15,530214.53,181775.08
125295302,,,footway,0,0,,,530185.81,181800.63,530169.45,181800.63
125295303,,,footway,0,0,,,530160.68,181835.08,530239.67,181742.34
125295304,,,footway,0,0,,,530137.20,181828.97,530219.00,181736.25
125295305,,,footway,0,0,,,530163.00,181818.26,530167.87,181835.08
125295307,,,footway,0,0,,,530227.45,181755.20,530200.33,181760.25
125295309,,,footway,0,0,,,530194.58,181780.53,530210.23,181780.53
125295310,,,footway,0,0,,,530198.00,181784.25,530157.84,181765.83
125295311,,,footway,0,0,,,530164.60,181829.24,530146.51,181828.97
125295715,,,service,0,0,,,530505.68,181765.92,530464.68,181765.92
125297849,,,service,0,0,,,530390.88,182099.19,530371.63,182118.49
127264030,,,service,0,0,,,527968.20,181098.29,527971.28,181098.29
127732676,Stukeley Street,,unclassified,0,0,20,,530300.41,181375.07,530409.37,181378.37
128752867,,,footway,0,0,,,529525.97,180367.01,529556.05,180374.00
128752868,,,footway,0,0,,,529527.09,180344.36,529527.09,180338.76
128752869,,,footway,0,0,,,529459.18,180363.81,529459.18,180360.40
128752870,,,footway,0,0,,,529519.65,180306.66,529533.46,180306.66
128752871,,,footway,0,0,,,529494.50,180315.90,529459.62,180315.90
128752872,,,footway,0,0,,,529500.82,180381.14,529477.04,180395.35
128805224,Strand Lane,,pedestrian,0,0,,,530888.01,180894.37,530843.95,180894.37
129148997,Bedford Square,B506,secondary,1,0,20,,529758.38,181702.44,529866.84,181743.92
129373078,Outer Circle,,unclassified,0,0,,,528550.11,182283.30,528542.54,182283.30
131664596,,,footway,0,0,,,529654.02,182321.73,529686.37,182286.78
131665279,,,footway,0,0,,,529705.38,182231.32,529772.54,182174.37
131666221,,,footway,0,0,,,529725.40,182291.65,529705.38,182276.14
131666898,Chenies Mews,,service,1,0,20,,529577.39,182025.50,529609.13,182022.20
131666899,Chenies Mews,,service,1,0,20,,529534.87,182069.24,529577.39,182069.24
131667586,,,footway,0,0,,,529427.09,182064.64,529397.02,182064.64
132296632,,,service,0,0,,,530419.11,182353.46,530421.83,182353.46
133730761,Dean Street,,unclassified,0,0,,,529737.78,180990.24,529722.25,180990.24
134063906,Jason Court,,footway,0,0,,,528426.36,181329.98,528429.04,181309.01
134703637,,,footway,0,0,,,528890.50,180079.22,528839.40,180074.26
134757766,Gray's Yard,,service,0,0,,,528395.64,181253.40,528386.01,181253.40
134757767,Gray's Yard,,service,0,0,,,528386.01,181248.52,528368.78,181248.52
135765459,Stephen Street,,residential,0,0,,,529703.52,181571.00,529718.53,181571.00
135765461,Stephen Street,,residential,0,0,,,529680.94,181560.60,529703.52,181560.60
136086206,,,footway,0,0,,,528165.68,181762.99,528164.18,181762.99
136097421,,,service,0,0,,,529529.33,180890.50,529519.97,180890.50
136097423,,,footway,0,0,,,528751.22,180949.81,528702.78,180972.11
136101019,Man in moon passage,,footway,0,0,,,529388.76,180637.79,529391.71,180610.16
136456829,Marshall Street,,residential,1,0,,,529327.13,180974.88,529344.52,180963.92
136483439,Buckingham Arcade,,footway,0,0,,,530262.19,180554.75,530271.50,180554.75
137342144,,,footway,0,0,,,528103.84,180317.69,528180.76,180390.31
137342145,,,footway,0,0,,,528299.15,180156.51,528182.29,180164.47
137347245,The Broadwalk,,cycleway,0,0,,,527890.09,180732.47,527902.65,180708.22
137347257,,,footway,0,0,,,528089.94,180127.24,528117.95,180127.24
137355486,,,footway,0,0,,,528300.03,180024.97,528315.24,180014.27
137356298,,,steps,0,0,,,528210.09,179981.32,528200.10,179981.32
